"['中原区', '热电厂']",锦艺国际华都欧尚,113,15122,"['2室1厅1卫', '低楼层 (共33层)', '74.73㎡', '平层', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['金水区', '汽配大世界']",呈祥花园,104,10762,"['2室2厅1卫', '低楼层 (共6层)', '96.64㎡', '平层', '86.1㎡', '板楼', '南 北', '砖混结构', '其他', '一梯两户', '自供暖']"
"['管城回族区', '管南区域']",永恒尚东,135,12459,"['3室2厅1卫', '低楼层 (共20层)', '108.36㎡', '暂无数据', '板塔结合', '南 北', '钢混结构', '简装', '两梯四户', '自供暖', '有']"
"['二七区', '老郑大']",桃园南街1号,70,10281,"['2室1厅1卫', '高楼层 (共7层)', '68.09㎡', '暂无数据', '板楼', '南', '混合结构', '精装', '一梯两户', '集中供暖']"
"['金水区', '青少年公园']",通利宝丽花园,185,10728,"['4室2厅2卫', '高楼层 (共6层)', '172.46㎡', '复式', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖']"
"['金水区', '普罗旺世']",中建大厦,168,11126,"['3室2厅2卫', '中楼层 (共27层)', '151㎡', '暂无数据', '塔楼', '南 北', '钢混结构', '其他', '两梯六户', '自供暖', '有']"
"['惠济区', '惠济万达']",北郡二期,119,17421,"['2室2厅1卫', '中楼层 (共18层)', '68.31㎡', '暂无数据', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['中牟县', '中牟城区']",帝华宏府,66,7440,"['2室2厅1卫', '中楼层 (共32层)', '88.72㎡', '暂无数据', '板塔结合', '北 南', '钢混结构', '毛坯', '四梯四户', '集中供暖', '有']"
"['二七区', '万客来']",亚星玉晖园,110,12392,"['2室1厅1卫', '高楼层 (共31层)', '88.77㎡', '暂无数据', '板塔结合', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['金水区', '汽配大世界']",嘉秀园,98,10895,"['2室2厅1卫', '高楼层 (共6层)', '89.95㎡', '暂无数据', '板楼', '南 北', '砖混结构', '简装', '一梯两户', '自供暖']"
"['高新区', '五龙口']",红河瀛园一期东院,105,10143,"['2室1厅1卫', '低楼层 (共17层)', '103.52㎡', '平层', '塔楼', '南 北', '钢混结构', '精装', '两梯四户', '自供暖', '有']"
"['金水区', '新北站']",和昌悦澜,215,16824,"['3室2厅2卫', '中楼层 (共27层)', '127.8㎡', '暂无数据', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '汽配大世界']",维也纳森林,135,15236,"['2室2厅1卫', '中楼层 (共33层)', '88.61㎡', '平层', '板楼', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['金水区', '青少年公园']",建苑小区,85,10363,"['3室1厅1卫', '高楼层 (共7层)', '82.03㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯两户', '集中供暖']"
"['二七区', '市财政局']",陇中南巷3号,70,9320,"['2室1厅1卫', '高楼层 (共7层)', '75.11㎡', '暂无数据', '板楼', '南', '混合结构', '简装', '一梯两户', '自供暖']"
"['上街区', '上街区']",零陆小区,17,2224,"['2室1厅1卫', '高楼层 (共6层)', '76.47㎡', '暂无数据', '64.35㎡', '暂无数据', '南', '未知结构', '其他', '一梯四户', '集中供暖']"
"['荥阳市', '荥阳城区']",清华大溪地七号院,100,7814,"['3室1厅2卫', '中楼层 (共18层)', '127.98㎡', '平层', '板楼', '南', '钢混结构', '精装', '一梯两户', '集中供暖']"
"['荥阳市', '荥阳城区']",郑西鑫苑名家,93,7295,"['3室2厅2卫', '高楼层 (共18层)', '127.49㎡', '暂无数据', '板塔结合', '东', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",浩创梧桐郡,80,8581,"['3室2厅2卫', '中楼层 (共26层)', '93.23㎡', '暂无数据', '板塔结合', '南', '钢混结构', '其他', '两梯四户', '自供暖', '有']"
"['郑东新区', '白沙']",郑东新世界,90,10680,"['2室1厅1卫', '低楼层 (共27层)', '84.27㎡', '暂无数据', '62.97㎡', '板楼', '东南', '钢混结构', '精装', '两梯四户', '自供暖', '有']"
"['新郑市', '南龙湖商圈']",华启棠宁湾,95,7387,"['3室2厅2卫', '低楼层 (共32层)', '128.61㎡', '平层', '98.53㎡', '塔楼', '东南', '钢混结构', '其他', '两梯四户', '自供暖', '有']"
"['金水区', '汽配大世界']",一处庭院,136,11366,"['3室2厅2卫', '中楼层 (共18层)', '119.66㎡', '平层', '89.12㎡', '板楼', '南', '钢混结构', '其他', '两梯八户', '自供暖', '有']"
"['新郑市', '南龙湖商圈']",国瑞城爵仕苑,110,8509,"['3室2厅2卫', '中楼层 (共33层)', '129.28㎡', '暂无数据', '25.46㎡', '塔楼', '南 北', '钢混结构', '毛坯', '两梯三户', '自供暖', '有']"
"['郑东新区', '通泰路']",润城时光里,145,16593,"['2室1厅1卫', '高楼层 (共27层)', '87.39㎡', '平层', '65.14㎡', '塔楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['中原区', '五龙口']",华瑞紫光苑,90,9397,"['2室2厅1卫', '中楼层 (共6层)', '95.78㎡', '暂无数据', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '集中供暖']"
"['高新区', '高新万科']",万科城紫兰苑,122,13598,"['3室1厅1卫', '高楼层 (共34层)', '89.72㎡', '平层', '69.37㎡', '板楼', '南', '钢混结构', '精装', '两梯六户', '集中供暖', '有']"
"['管城回族区', '二七广场']",管城街,70,10209,"['2室1厅1卫', '中楼层 (共7层)', '68.57㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '自供暖']"
"['中原区', '常西湖']",汇泉西悦城,105,11979,"['3室2厅1卫', '低楼层 (共34层)', '87.66㎡', '暂无数据', '塔楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '省人民医院']",河南省胸科医院家属院,115,14076,"['2室2厅1卫', '高楼层 (共7层)', '81.7㎡', '平层', '75.79㎡', '板楼', '南 北', '砖混结构', '简装', '一梯三户', '集中供暖']"
"['二七区', '市财政局']",升龙国际A区,51,9799,"['1室0厅1卫', '中楼层 (共32层)', '52.05㎡', '平层', '41.43㎡', '板塔结合', '东', '钢混结构', '简装', '六梯三十一户', '自供暖', '有']"
"['金水区', '燕庄']",消防总队家属院,209,16303,"['3室2厅1卫', '高楼层 (共7层)', '128.2㎡', '平层', '板塔结合', '南', '混合结构', '其他', '一梯两户', '集中供暖']"
"['新郑市', '南龙湖商圈']",康桥原溪里1号院,72,8869,"['2室1厅1卫', '中楼层 (共18层)', '81.19㎡', '平层', '62.58㎡', '板楼', '南', '钢混结构', '其他', '两梯四户', '自供暖', '有']"
"['管城回族区', '世纪欢乐园']",紫云小区,80,12438,"['2室1厅1卫', '高楼层 (共6层)', '64.32㎡', '平层', '56.89㎡', '板楼', '南', '混合结构', '其他', '一梯两户', '自供暖']"
"['中原区', '郑州一中']",中原新城王府东院,185,15713,"['3室2厅2卫', '中楼层 (共33层)', '117.74㎡', '平层', '94.26㎡', '塔楼', '南 北', '钢混结构', '简装', '两梯六户', '集中供暖', '有']"
"['金水区', '汽配大世界']",美景花郡,101,12826,"['2室2厅1卫', '高楼层 (共26层)', '78.75㎡', '平层', '塔楼', '南', '钢混结构', '简装', '两梯五户', '自供暖', '有']"
"['金水区', '轻工业学院']",天明路65号院,122,9620,"['3室2厅1卫', '中楼层 (共7层)', '126.82㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖']"
"['经开区', '第三大街']",远大理想城,170,13932,"['3室2厅2卫', '低楼层 (共32层)', '122.03㎡', '暂无数据', '97.55㎡', '塔楼', '东南', '钢混结构', '其他', '两梯五户', '集中供暖', '有']"
"['郑东新区', '郑东老街']",绿地老街三期,365,30351,"['3室2厅1卫', '高楼层 (共8层)', '120.26㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '一梯两户', '集中供暖', '有']"
"['二七区', '万客来']",正商城和园3号院,116,13209,"['2室1厅1卫', '低楼层 (共33层)', '87.82㎡', '平层', '板楼', '西', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",政法小区,35,2967,"['3室1厅2卫', '高楼层 (共6层)', '118㎡', '平层', '109.79㎡', '暂无数据', '南 北', '砖混结构', '简装', '一梯两户']"
"['金水区', '枣庄']",河畔人家,155,13768,"['2室2厅2卫', '中楼层 (共7层)', '112.58㎡', '平层', '99.86㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖']"
"['二七区', '万客来']",海豫花园,90,11484,"['2室1厅1卫', '低楼层 (共34层)', '78.37㎡', '平层', '54.22㎡', '塔楼', '东北', '钢混结构', '其他', '五梯十四户', '集中供暖', '有']"
"['金水区', '新北站']",和昌悦澜南苑,136,17216,"['2室2厅1卫', '中楼层 (共27层)', '79㎡', '暂无数据', '板塔结合', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['金水区', '沙口路']",汉飞金沙国际,130,14194,"['2室2厅1卫', '中楼层 (共28层)', '91.59㎡', '平层', '73.08㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '自供暖', '有']"
"['金水区', '汽配大世界']",国宾中心,145,15847,"['3室1厅1卫', '低楼层 (共15层)', '91.5㎡', '暂无数据', '71.96㎡', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['中牟县', '中牟城区']",北环路南街边散盘,40,3861,"['2室1厅1卫', '中楼层 (共6层)', '103.61㎡', '暂无数据', '90.39㎡', '板楼', '南 北', '框架结构', '毛坯', '一梯两户', '自供暖']"
"['高新区', '五龙口']",托斯卡纳,62,16403,"['2室1厅1卫', '中楼层 (共20层)', '37.8㎡', '暂无数据', '28㎡', '板塔结合', '南', '钢混结构', '精装', '三梯十六户', '自供暖', '有']"
"['金水区', '汽配大世界']",御府三号,87,14270,"['1室1厅1卫', '中楼层 (共17层)', '60.97㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯六户', '自供暖', '有']"
"['新郑市', '南龙湖商圈']",金秋乐园,75,8785,"['2室1厅1卫', '低楼层 (共7层)', '85.38㎡', '平层', '85.38㎡', '塔楼', '南', '钢混结构', '其他', '两梯三户', '自供暖', '有']"
"['金水区', '轻工业学院']",家天下,152,16776,"['2室2厅1卫', '中楼层 (共24层)', '90.61㎡', '暂无数据', '板楼', '南 北', '钢混结构', '精装', '两梯八户', '集中供暖', '有']"
"['管城回族区', '管南区域']",正商新蓝钻A区,150,17924,"['2室2厅1卫', '高楼层 (共21层)', '83.69㎡', '暂无数据', '板楼', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['二七区', '河医立交桥']",鑫苑景园,150,17163,"['2室2厅1卫', '低楼层 (共18层)', '87.4㎡', '暂无数据', '69.2㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '陈寨']",四季花城,270,11107,"['7室2厅3卫', '高楼层 (共6层)', '243.11㎡', '暂无数据', '132.99㎡', '板塔结合', '南 北', '钢混结构', '毛坯', '一梯两户', '集中供暖']"
"['二七区', '古玩城']",鑫苑现代城,205,22451,"['3室1厅1卫', '低楼层 (共34层)', '91.31㎡', '平层', '67.46㎡', '塔楼', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['惠济区', '北大学城']",怡丰森林湖三期,245,17754,"['3室2厅2卫', '低楼层 (共6层)', '138㎡', '暂无数据', '板塔结合', '南 北', '钢混结构', '精装', '一梯两户', '自供暖']"
"['管城回族区', '商代遗址']",中建文苑,90,15918,"['1室1厅1卫', '中楼层 (共11层)', '56.54㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯五户', '自供暖', '有']"
"['金水区', '枣庄']",明鸿新城,126,9952,"['3室2厅2卫', '高楼层 (共7层)', '126.61㎡', '暂无数据', '板楼', '南', '混合结构', '精装', '一梯八户', '自供暖']"
"['二七区', '万客来']",正商城和园1号院,210,16030,"['3室2厅2卫', '中楼层 (共33层)', '131.01㎡', '平层', '99.2㎡', '塔楼', '南 北', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",温馨家园,63,6396,"['3室2厅1卫', '中楼层 (共6层)', '98.5㎡', '平层', '88.25㎡', '暂无数据', '南 北', '混合结构', '其他', '一梯两户']"
"['惠济区', '南阳路']",郑州清华园,50,9999,"['1室0厅1卫', '中楼层 (共20层)', '50.01㎡', '平层', '34.54㎡', '塔楼', '西', '钢混结构', '简装', '三梯十四户', '自供暖', '有']"
"['新郑市', '南龙湖商圈']",康桥原溪里,80,8941,"['3室2厅1卫', '高楼层 (共27层)', '89.48㎡', '平层', '66.52㎡', '板楼', '南', '钢混结构', '简装', '两梯四户', '自供暖', '有']"
"['管城回族区', '世纪欢乐园']",万科美景龙堂,256,18420,"['4室2厅2卫', '低楼层 (共33层)', '138.98㎡', '暂无数据', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '徐寨']",圣菲城,64,15772,"['1室0厅1卫', '高楼层 (共27层)', '40.58㎡', '暂无数据', '32.32㎡', '塔楼', '东', '钢混结构', '精装', '三梯十五户', '自供暖', '有']"
"['新郑市', '南龙湖商圈']",荣立鸿鹄嘉苑,77,6845,"['3室2厅2卫', '中楼层 (共32层)', '112.5㎡', '平层', '87.69㎡', '板楼', '南 北', '钢混结构', '毛坯', '两梯四户', '自供暖', '有']"
"['金水区', '未来大厦']",宏光协和城邦,175,20122,"['2室2厅1卫', '高楼层 (共33层)', '86.97㎡', '暂无数据', '66.32㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['管城回族区', '商代遗址']",郑州财税金融职业学院家属院,90,11241,"['3室1厅1卫', '中楼层 (共6层)', '80.07㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯两户', '集中供暖']"
"['航空港区', '航空港商圈']",正弘中央公园麓林苑,103,8117,"['3室1厅2卫', '高楼层 (共26层)', '126.9㎡', '平层', '板塔结合', '南 北', '钢混结构', '毛坯', '两梯四户', '集中供暖', '有']"
"['管城回族区', '管南区域']",康居东瑞佳苑,111,12229,"['2室1厅1卫', '中楼层 (共4层)', '90.77㎡', '平层', '79.67㎡', '板楼', '南 北', '砖混结构', '简装', '一梯两户', '自供暖']"
"['惠济区', '北大学城']",迎宾路3号,140,16274,"['2室1厅1卫', '中楼层 (共22层)', '86.03㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '北站']",安泰嘉园,260,15042,"['4室2厅2卫', '中楼层 (共17层)', '172.86㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯两户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",康桥原溪里,125,10273,"['3室1厅2卫', '中楼层 (共16层)', '121.69㎡', '平层', '95.23㎡', '板楼', '南', '框架结构', '精装', '两梯四户', '自供暖', '有']"
"['金水区', '汽配大世界']",御府三号三期,128,11303,"['3室2厅1卫', '低楼层 (共18层)', '113.25㎡', '暂无数据', '94.11㎡', '板塔结合', '南 北', '钢混结构', '精装', '两梯两户', '自供暖', '有']"
"['中原区', '中原万达']",万达广场东西区,126,15820,"['2室1厅1卫', '高楼层 (共33层)', '79.65㎡', '平层', '61.75㎡', '板楼', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['管城回族区', '世纪欢乐园']",富田太阳城,150,10910,"['4室2厅2卫', '中楼层 (共29层)', '137.49㎡', '平层', '111.81㎡', '塔楼', '北', '钢混结构', '其他', '两梯七户', '自供暖', '有']"
"['中原区', '五龙口']",正商明钻,160,13101,"['3室2厅1卫', '高楼层 (共27层)', '122.13㎡', '平层', '94.27㎡', '板塔结合', '南 北', '钢混结构', '精装', '两梯五户', '集中供暖', '有']"
"['金水区', '未来大厦']",锦江国际花园,111,12683,"['2室1厅1卫', '高楼层 (共26层)', '87.52㎡', '平层', '63.36㎡', '塔楼', '北', '钢混结构', '精装', '两梯十三户', '集中供暖', '有']"
"['郑东新区', '郑州东站']",华启金悦府,225,25324,"['2室2厅1卫', '高楼层 (共34层)', '88.85㎡', '暂无数据', '板楼', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['金水区', '花园路']",国贸酒店公寓,29,11959,"['1室0厅1卫', '中楼层 (共30层)', '24.25㎡', '暂无数据', '16.38㎡', '塔楼', '南', '钢混结构', '其他', '三梯三十户', '自供暖', '有']"
"['郑东新区', '郑州东站']",中豪·汇景湾,280,25845,"['3室1厅1卫', '低楼层 (共22层)', '108.34㎡', '平层', '82.3㎡', '板塔结合', '南', '钢混结构', '简装', '两梯五户', '集中供暖', '有']"
"['金水区', '南阳路']",亚新美好时光,56,13469,"['1室1厅1卫', '中楼层 (共18层)', '41.58㎡', '平层', '32.27㎡', '板楼', '北', '钢混结构', '简装', '两梯六户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",荥正佳苑,85,6059,"['3室2厅2卫', '中楼层 (共22层)', '140.3㎡', '平层', '115.48㎡', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['郑东新区', '郑州东站']",东瑞园,290,20212,"['3室2厅2卫', '低楼层 (共19层)', '143.48㎡', '平层', '116.24㎡', '板塔结合', '南', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['航空港区', '航空港商圈']",正弘中央公园麓林苑,112,8729,"['3室2厅2卫', '中楼层 (共26层)', '128.32㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯八户', '集中供暖', '有']"
"['金水区', '省中医院']",文雅小区,120,12007,"['3室2厅1卫', '中楼层 (共7层)', '99.95㎡', '平层', '88.92㎡', '板楼', '南 北', '砖混结构', '简装', '一梯两户', '集中供暖']"
"['金水区', '海洋馆']",九锦台A区,88,16775,"['1室1厅1卫', '中楼层 (共18层)', '52.46㎡', '平层', '40.86㎡', '板楼', '东', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['上街区', '上街区']",亚星江南小镇,100,8644,"['3室2厅2卫', '中楼层 (共34层)', '115.7㎡', '平层', '板塔结合', '西南', '钢混结构', '毛坯', '两梯五户', '集中供暖', '有']"
"['金水区', '新北站']",和昌悦澜,140,16805,"['2室1厅1卫', '高楼层 (共27层)', '83.31㎡', '平层', '板塔结合', '东南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '汽配大世界']",维也纳森林,167,17770,"['3室1厅1卫', '中楼层 (共32层)', '93.98㎡', '平层', '70.94㎡', '板楼', '东南', '钢混结构', '其他', '两梯六户', '集中供暖', '有']"
"['中原区', '交警二大队']",华山路106号院,35,7077,"['2室1厅1卫', '高楼层 (共5层)', '49.46㎡', '平层', '49㎡', '板楼', '南', '混合结构', '简装', '一梯三户', '自供暖']"
"['金水区', '沙口路']",瑞隆城,140,15608,"['3室2厅1卫', '中楼层 (共30层)', '89.7㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['郑东新区', '郑州东站']",鑫苑世纪东城东苑,266,20470,"['3室2厅2卫', '高楼层 (共18层)', '129.95㎡', '平层', '105.32㎡', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",悦蓝山,80,8471,"['3室2厅1卫', '高楼层 (共30层)', '94.44㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['管城回族区', '陇海汽车站']",金河小区,145,16506,"['2室2厅1卫', '低楼层 (共7层)', '87.85㎡', '平层', '81.22㎡', '板楼', '南', '混合结构', '精装', '两梯两户', '自供暖', '有']"
"['金水区', '商代遗址']",佳亿花园,125,11934,"['3室2厅1卫', '高楼层 (共6层)', '104.75㎡', '平层', '94.38㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖']"
"['二七区', '万客来']",春江家园,70,10175,"['2室1厅1卫', '高楼层 (共17层)', '68.8㎡', '平层', '55.66㎡', '板塔结合', '西 北', '钢混结构', '毛坯', '两梯七户', '集中供暖', '有']"
"['中原区', '常西湖']",运河上城,84,10134,"['2室1厅1卫', '低楼层 (共32层)', '82.89㎡', '平层', '61.46㎡', '板塔结合', '南 西 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['中原区', '常西湖']",碧桂园西湖,200,17033,"['3室2厅2卫', '中楼层 (共33层)', '117.42㎡', '平层', '91.35㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['管城回族区', '二七广场']",新天地小区,85,12129,"['2室1厅1卫', '低楼层 (共25层)', '70.08㎡', '平层', '51.15㎡', '板楼', '东 西', '钢混结构', '简装', '四梯九户', '自供暖', '有']"
"['金水区', '大石桥']",纺织机械厂2号院,175,15524,"['3室2厅1卫', '中楼层 (共6层)', '112.73㎡', '平层', '平房', '南', '混合结构', '精装', '一梯两户', '集中供暖']"
"['金水区', '省中医院']",金泰建筑家属院,105,8992,"['3室2厅1卫', '中楼层 (共7层)', '116.78㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '自供暖']"
"['高新区', '高新梧桐']",金海西湖美景,105,11549,"['2室2厅1卫', '高楼层 (共6层)', '90.92㎡', '平层', '80.7㎡', '板楼', '南', '钢混结构', '精装', '一梯两户', '集中供暖']"
"['金水区', '省中医院']",香桔市,55,13648,"['1室1厅1卫', '低楼层 (共6层)', '40.3㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯四户', '自供暖']"
"['管城回族区', '管南区域']",发展南郡,60,13640,"['1室2厅1卫', '高楼层 (共32层)', '43.99㎡', '平层', '塔楼', '南', '钢混结构', '精装', '六梯三十二户', '自供暖', '有']"
"['郑东新区', '郑州东站']",正商东方港湾,232,19867,"['2室2厅1卫', '低楼层 (共18层)', '116.78㎡', '平层', '板楼', '北 南', '钢混结构', '精装', '两梯两户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",新嘉苑小区,80,6476,"['3室2厅2卫', '中楼层 (共13层)', '123.55㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯三户', '自供暖', '有']"
"['管城回族区', '陇海汽车站']",裕丰小区,78,10493,"['3室1厅1卫', '中楼层 (共7层)', '74.34㎡', '平层', '64.53㎡', '板楼', '南', '混合结构', '其他', '一梯三户', '自供暖']"
"['二七区', '万客来']",盛世之都,103,12084,"['2室1厅1卫', '中楼层 (共11层)', '85.24㎡', '平层', '73.28㎡', '板楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",康桥九溪郡,110,8775,"['3室2厅2卫', '低楼层 (共33层)', '125.37㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '自供暖', '有']"
"['高新区', '五龙口']",非常旺角望湖花园,113,12580,"['2室2厅1卫', '高楼层 (共18层)', '89.83㎡', '平层', '73.74㎡', '塔楼', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['高新区', '高新新郑大']",谦祥万和城一期,136,15647,"['3室2厅1卫', '高楼层 (共26层)', '86.92㎡', '平层', '板楼', '西', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '花园路']",黄河路117号,81,11116,"['3室1厅1卫', '高楼层 (共6层)', '72.87㎡', '平层', '66.18㎡', '板楼', '南 北', '砖混结构', '简装', '一梯三户', '集中供暖']"
"['管城回族区', '世纪欢乐园']",中铁七局石化路小区,106,11495,"['2室2厅1卫', '中楼层 (共11层)', '92.22㎡', '平层', '75.06㎡', '塔楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['管城回族区', '万客来']",正商城裕园6号院,164.5,16131,"['3室1厅1卫', '低楼层 (共34层)', '101.98㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '汽配大世界']",御府三号,43,13805,"['1室1厅1卫', '高楼层 (共17层)', '31.15㎡', '平层', '23.4㎡', '板塔结合', '北', '钢混结构', '精装', '两梯六户', '自供暖', '有']"
"['金水区', '绿茵广场']",姿华文雅新世界(文雅名苑),128,13581,"['2室2厅1卫', '中楼层 (共6层)', '94.25㎡', '平层', '83.21㎡', '暂无数据', '南 北', '未知结构', '简装', '一梯一户']"
"['二七区', '万客来']",橄榄城柏林印象,93,15167,"['2室1厅1卫', '高楼层 (共14层)', '61.32㎡', '平层', '48.13㎡', '塔楼', '西南', '钢混结构', '简装', '两梯六户', '集中供暖', '有']"
"['金水区', '燕庄']",英协花园园中苑,92,11746,"['2室1厅1卫', '低楼层 (共6层)', '78.33㎡', '平层', '67.08㎡', '板楼', '南', '混合结构', '简装', '一梯五户', '自供暖']"
"['二七区', '万客来']",二十七所家属院,53,11093,"['1室1厅1卫', '中楼层 (共7层)', '47.78㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯三户', '自供暖']"
"['二七区', '万客来']",美好佳苑,115,13268,"['2室2厅1卫', '中楼层 (共11层)', '86.68㎡', '平层', '74.32㎡', '板楼', '南 北', '钢混结构', '其他', '一梯五户', '集中供暖', '有']"
"['管城回族区', '东建材']",升龙凤凰城D区,200,15327,"['3室2厅2卫', '中楼层 (共31层)', '130.49㎡', '平层', '103.25㎡', '塔楼', '南', '钢混结构', '简装', '两梯七户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",瀚宇天悦湾,70,7651,"['2室1厅1卫', '高楼层 (共18层)', '91.5㎡', '平层', '75.24㎡', '板塔结合', '西南', '未知结构', '毛坯', '一梯四户']"
"['金水区', '科技市场']",米兰阳光,37,9912,"['1室0厅1卫', '中楼层 (共18层)', '37.33㎡', '平层', '板塔结合', '北', '钢混结构', '其他', '两梯十二户', '集中供暖', '有']"
"['中牟县', '中牟城区']",水岸鑫城,80,7889,"['3室1厅1卫', '高楼层 (共33层)', '101.41㎡', '平层', '82.49㎡', '板塔结合', '南', '钢混结构', '精装', '两梯六户', '自供暖', '有']"
"['中原区', '月季公园']",金海怡翠苑,90,9405,"['2室2厅1卫', '中楼层 (共6层)', '95.7㎡', '平层', '86.23㎡', '板楼', '南', '混合结构', '简装', '一梯两户', '自供暖']"
"['金水区', '南阳路']",阳光假日,64,8604,"['2室1厅1卫', '高楼层 (共7层)', '74.39㎡', '平层', '65.35㎡', '板塔结合', '南', '砖混结构', '精装', '一梯六户', '自供暖']"
"['中原区', '儿童公园']",华淮小区南院,61.8,7664,"['2室2厅1卫', '高楼层 (共7层)', '80.64㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '集中供暖']"
"['上街区', '上街区']",第一城雅园,48,4751,"['3室2厅2卫', '低楼层 (共7层)', '101.05㎡', '平层', '塔楼', '南', '钢混结构', '简装', '一梯两户', '集中供暖']"
"['中原区', '五一公园']",方圆经纬花园,160,18734,"['3室2厅1卫', '低楼层 (共29层)', '85.41㎡', '平层', '板塔结合', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['金水区', '科技市场']",米兰阳光,34.5,9327,"['1室0厅1卫', '低楼层 (共29层)', '36.99㎡', '平层', '29.09㎡', '板塔结合', '北', '钢混结构', '其他', '三梯二十户', '自供暖', '有']"
"['中牟县', '中牟城区']",汉旺博翠苑,68,7466,"['2室1厅1卫', '高楼层 (共17层)', '91.08㎡', '平层', '塔楼', '南', '钢混结构', '简装', '两梯三户', '集中供暖', '有']"
"['金水区', '普罗旺世']",泰和苑小区,108,12107,"['2室2厅1卫', '中楼层 (共11层)', '89.21㎡', '平层', '78.47㎡', '板塔结合', '西南', '钢混结构', '简装', '一梯四户', '集中供暖', '有']"
